ID,survey_time,surv_t,trip_purp,ac_st,ac_mode,ac_tt,ac_tc,b1,b2,b3,b4,b5,ac1,ac2,ac3,ac4,trip_freq,gen_purp,age,gen,occ,month_inc,veh_own_car,veh_own_bike,veh_own_cyc,mrt_pass,bus_av,car_av,leg_av,rick_av,walk_av,bike_av,cng_av,car_dist,car_tt,car_cost,bus_dist,bus_tt,bus_cost,leg_dist,leg_tt,leg_cost,walk_dist,walk_tt,walk_cost,bike_dist,bike_tt,bike_cost,rick_dist,rick_tt,rick_cost,cng_dist,cng_tt,cng_cost
89,1:10:00 PM,3,6,13,1,5,10,0,0,0,0,0,0,0,0,0,1,4,30,0,5,30,0,1,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.1,4,17,1.1,15,10,1.1,7.2,15,1.1,15,0,1.1,5.2,37,1.1,8.9,30,1.1,6,100
90,4:13:00 PM,4,2,11,1,5,10,1,0,0,0,0,0,0,0,0,6,2,20,1,1,5,1,0,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,1.1,4,17,0.6,9,10,1.1,7.2,15,0.6,9,0,1.1,5.2,37,0.6,4.8,25,1.1,6,100
91,3:57:00 PM,4,4,12,2,15,35,0,1,0,0,0,0,0,0,0,5,4,30,0,4,150,1,0,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,2,7,30,1.4,20,10,2,13,15,1.4,20,0,2,9.4,50,1.4,11.3,35,2,10.9,100
92,2:20:00 PM,3,6,12,2,15,35,0,0,0,0,0,0,0,0,0,5,6,20,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.6,4,24,1.4,16,10,1.6,10.4,15,1.4,19,0,1.6,7.5,44,1.4,11.3,35,1.6,8.7,100
93,1:23:00 PM,3,8,12,1,5,35,1,0,0,0,0,0,0,0,0,5,8,20,0,1,30,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.4,2,6,0.4,6,10,0.4,2.6,10,0.4,6,0,0.4,1.9,26,0.4,3.2,20,0.4,2.2,100
94,4:02:00 PM,4,8,7,1,25,10,0,0,0,1,0,0,0,1,0,4,5,30,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.7,3,11,0.7,9,10,0.7,4.6,10,0.7,9,0,0.7,3.3,31,0.7,5.7,25,0.7,3.8,100
95,1:50:00 PM,3,4,12,7,15,35,0,0,0,0,0,0,0,0,0,6,4,30,0,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.6,7,24,2.1,25,10,1.6,10.4,15,1.5,21,0,1.6,7.5,44,1.5,12.1,35,1.6,8.7,100
96,4:14:00 PM,4,2,11,2,15,75,1,0,0,0,0,0,1,0,0,4,2,20,1,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,0,1,3.4,8,51,0.6,8,10,3.4,22.2,22,0.6,8,0,3.4,16,71,0.6,4.8,25,3.4,18.5,142
97,4:13:00 PM,4,2,1,2,15,35,1,0,0,0,0,0,0,0,0,4,2,20,1,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,0,1,2,5,30,1.9,27,10,2,13,15,1.9,27,0,2,9.4,50,1.9,15.4,40,2,10.9,100
98,1:59:00 PM,3,8,12,2,15,35,0,0,0,1,0,0,0,0,0,4,8,20,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.9,4,14,0.6,8,10,0.9,5.9,10,0.6,8,0,0.9,4.2,34,0.6,4.8,25,0.9,4.9,100
99,1:40:00 PM,3,8,16,1,5,10,0,0,0,0,0,0,0,0,0,1,6,20,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.2,7,33,0.3,4,10,2.2,14.3,16,0.3,4,0,2.2,10.4,53,0.3,2.4,20,2.2,12,130
100,2:15:00 PM,3,2,12,2,15,35,1,0,0,0,0,0,0,0,0,4,2,20,1,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,1.5,7,23,1.5,21,10,1.5,9.8,15,1.5,21,0,1.5,7.1,43,1.5,12.1,35,1.5,8.2,100
101,1:35:00 PM,3,2,1,2,15,35,1,0,0,0,0,0,0,0,0,6,2,30,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2,5,30,1.9,27,10,2,13,15,1.9,27,0,2,9.4,50,1.9,15.4,40,2,10.9,100
102,2:15:00 PM,3,4,12,1,5,10,0,0,0,0,0,0,0,0,0,5,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.4,2,6,0.4,6,10,0.4,2.6,10,0.4,6,0,0.4,1.9,26,0.4,3.2,20,0.4,2.2,100
103,2:03:00 PM,3,4,12,1,15,10,0,0,0,0,0,0,0,0,0,3,4,40,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.5,3,8,0.5,7,10,0.5,3.3,10,0.5,7,0,0.5,2.4,28,0.5,4,20,0.5,2.7,100
104,1:25:00 PM,3,6,6,2,25,75,0,1,0,0,0,0,0,0,0,4,6,30,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.6,5,24,2.4,18,10,1.6,10.4,15,1.6,22,0,1.6,7.5,44,1.6,12.9,35,1.6,8.7,100
105,2:19:00 PM,3,4,12,1,5,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,1,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.4,5,21,1.4,19,10,1.4,9.1,15,1.4,19,0,1.4,6.6,41,1.4,11.3,35,1.4,7.6,100
106,11:23:00 AM,2,7,9,2,15,35,0,1,0,0,0,0,0,0,0,6,3,30,0,3,60,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.9,5,29,1.3,18,10,1.9,12.4,15,1.3,18,0,1.9,8.9,49,1.3,10.5,30,1.9,10.3,100
107,2:20:00 PM,3,4,12,2,15,35,0,0,0,0,0,0,0,0,0,6,4,40,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.5,7,23,1.1,15,10,1.5,9.8,15,1.1,15,0,1.5,7.1,43,1.1,8.9,30,1.5,8.2,100
108,2:29:00 PM,3,4,12,1,5,10,0,0,0,0,0,0,0,0,0,5,4,30,0,4,30,0,1,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1,4,15,1,15,10,1,6.5,10,1,15,0,1,4.7,35,1,8.1,30,1,5.4,100
109,11:30:00 AM,2,1,14,2,15,35,0,0,0,0,0,0,0,0,0,4,1,30,0,5,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,2.4,9,36,3.1,27,10,2.4,15.6,17,2.4,34,0,2.4,11.3,56,2.4,19.4,55,2.4,13.1,130
110,2:36:00 PM,3,4,12,2,15,35,0,0,0,0,0,0,0,0,0,5,4,30,0,4,30,0,0,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,3.1,11,47,4.9,41,10,3.1,20.2,20.5,2.5,35,0,3.1,14.6,67,2.5,20.2,55,3.1,16.9,133
111,11:45:00 AM,2,4,9,2,15,35,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,3.6,10,54,3.9,34,10,3.6,23.5,23,3.5,47,0,3.6,16.9,74,3.5,28.3,70,3.6,19.6,148
112,2:15:00 PM,3,7,12,1,5,10,0,0,0,0,0,0,0,1,0,1,8,20,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.5,3,8,0.5,7,10,0.5,3.3,10,0.5,7,0,0.5,2.4,28,0.5,4,20,0.5,2.7,100
113,3:10:00 PM,4,4,11,1,5,10,0,0,0,0,0,0,0,0,0,4,4,30,0,4,30,0,1,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.4,8,51,0.6,8,10,3.4,22.2,22,0.6,8,0,3.4,16,71,0.6,4.8,25,3.4,18.5,142
114,11:50:00 AM,2,8,13,7,25,35,0,0,0,0,0,0,0,0,0,6,8,30,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,0.001,1,0,0,5,10,0.001,0,10,0.001,1,0,0.001,0,20,0.001,0,20,0.001,0,100
115,3:26:00 PM,4,4,11,1,5,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.3,11,50,2.4,29,10,3.3,21.5,21.5,2,27,0,3.3,15.5,70,2,16.2,45,3.3,18,139
116,2:18:00 PM,3,1,12,1,5,10,0,0,0,0,0,0,0,0,0,3,1,30,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.5,3,8,0.5,7,10,0.5,3.3,10,0.5,7,0,0.5,2.4,28,0.5,4,20,0.5,2.7,100
117,12:35:00 PM,2,3,16,2,45,75,1,0,0,0,0,0,0,0,0,2,3,40,0,7,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1,4,15,0.8,11,10,1,6.5,10,0.8,11,0,1,4.7,35,0.8,6.5,25,1,5.4,100
118,3:41:00 PM,4,4,11,1,5,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,1,0,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,3,9,45,3.5,37,10,3,19.5,20,2.6,36,0,3,14.1,65,2.6,21,55,3,16.3,130
119,1:40:00 PM,3,8,12,7,15,35,0,0,0,1,0,0,0,0,0,4,8,30,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.5,3,8,0.5,7,10,0.5,3.3,10,0.5,7,0,0.5,2.4,28,0.5,4,20,0.5,2.7,100
120,2:20:00 PM,3,8,12,1,5,10,1,0,0,0,0,0,0,0,0,2,8,30,0,7,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.4,2,6,0.4,6,10,0.4,2.6,10,0.4,6,0,0.4,1.9,26,0.4,3.2,20,0.4,2.2,100
121,3:52:00 PM,4,8,11,2,25,75,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,1,0,0,1,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,3,9,45,3.5,37,10,3,19.5,20,2.6,36,0,3,14.1,65,2.6,21,55,3,16.3,130
122,1:05:00 PM,3,6,11,2,15,35,0,0,0,1,0,0,0,0,0,6,4,30,0,4,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.1,4,17,0.6,9,10,1.1,7.2,15,0.6,9,0,1.1,5.2,37,0.6,4.8,25,1.1,6,100
123,3:59:00 PM,4,4,11,1,5,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,1,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.5,7,23,1.2,17,10,1.5,9.8,15,1.2,17,0,1.5,7.1,43,1.2,9.7,30,1.5,8.2,100
124,12:45:00 PM,2,6,9,2,15,35,1,0,0,0,0,0,0,0,0,6,6,40,0,1,20,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,18.7,36,281,18.7,98,45,18.7,121.8,98.5,18.7,254,0,18.7,88,301,18.7,151.1,315,18.7,101.7,601
125,4:05:00 PM,4,4,11,7,45,35,0,0,0,0,0,0,0,0,0,6,5,30,0,4,30,0,1,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,6.2,10,93,6.3,46,15,6.2,40.4,36,5.4,74,0,6.2,29.2,113,5.4,43.6,100,6.2,33.7,226
126,2:25:00 PM,3,2,12,1,5,10,1,0,0,0,0,0,0,0,0,2,2,30,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.5,3,8,0.5,7,10,0.5,3.3,10,0.5,7,0,0.5,2.4,28,0.5,4,20,0.5,2.7,100
127,12:35:00 PM,2,4,12,7,15,10,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.9,4,14,0.6,8,10,0.9,5.9,10,0.6,8,0,0.9,4.2,34,0.6,4.8,25,0.9,4.9,100
128,4:10:00 PM,4,4,11,1,5,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.4,8,51,0.6,8,10,3.4,22.2,22,0.6,8,0,3.4,16,71,0.6,4.8,25,3.4,18.5,142
129,4:20:00 PM,4,4,11,1,5,250,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,1,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3,9,45,3.5,37,10,3,19.5,20,2.6,36,0,3,14.1,65,2.6,21,55,3,16.3,130
130,4:26:00 PM,4,4,11,1,5,10,1,0,0,0,0,0,0,0,0,6,4,30,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3,9,45,3.5,37,10,3,19.5,20,2.6,36,0,3,14.1,65,2.6,21,55,3,16.3,130
131,4:28:00 PM,4,6,11,2,5,10,1,0,0,0,0,1,0,0,0,1,6,20,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.4,8,51,0.6,8,10,3.4,22.2,22,0.6,8,0,3.4,16,71,0.6,4.8,25,3.4,18.5,142
132,4:29:00 PM,4,6,11,1,5,10,1,0,0,0,0,0,0,0,0,5,6,30,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.3,11,50,2.4,29,10,3.3,21.5,21.5,2,27,0,3.3,15.5,70,2,16.2,45,3.3,18,139
133,4:29:00 PM,4,6,11,1,5,10,1,0,0,0,0,0,0,1,0,4,5,40,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.4,8,51,0.6,8,10,3.4,22.2,22,0.6,8,0,3.4,16,71,0.6,4.8,25,3.4,18.5,142
134,4:39:00 PM,4,2,6,7,15,10,0,0,0,0,0,0,0,1,0,5,2,20,0,1,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,3.6,11,54,3.6,23,10,3.6,23.5,23,3.6,50,0,3.6,16.9,74,3.6,29.1,70,3.6,19.6,148
135,2:20:00 PM,3,4,12,3,5,150,1,0,0,0,0,0,0,1,0,3,8,20,1,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,0.4,2,6,0.4,6,10,0.4,2.6,10,0.4,6,0,0.4,1.9,26,0.4,3.2,20,0.4,2.2,100
136,4:46:00 PM,4,2,6,7,15,10,0,0,0,0,0,0,0,1,0,5,2,20,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.4,7,21,1.7,19,10,1.4,9.1,15,1.2,17,0,1.4,6.6,41,1.2,9.7,30,1.4,7.6,100
137,2:18:00 PM,3,4,12,1,5,10,1,0,0,0,0,0,0,1,0,1,4,30,0,3,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.4,2,6,0.3,5,10,0.4,2.6,10,0.3,5,0,0.4,1.9,26,0.3,2.4,20,0.4,2.2,100
138,12:45:00 PM,2,2,12,1,5,10,1,0,0,0,0,0,0,1,0,4,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.7,5,26,0.7,11,10,1.7,11.1,15,0.7,11,0,1.7,8,46,0.7,5.7,25,1.7,9.2,100
139,1:07:00 PM,3,1,12,1,5,10,0,0,0,0,0,0,0,0,0,1,4,20,0,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.5,3,8,0.5,7,10,0.5,3.3,10,0.5,7,0,0.5,2.4,28,0.5,4,20,0.5,2.7,100
140,1:10:00 PM,3,4,12,1,5,10,1,0,0,0,0,0,0,0,0,6,4,30,0,4,250,1,0,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0.5,3,8,0.5,7,10,0.5,3.3,10,0.5,7,0,0.5,2.4,28,0.5,4,20,0.5,2.7,100
141,1:20:00 PM,3,4,12,1,25,10,1,0,0,0,0,0,0,0,0,4,4,20,0,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.6,4,9,0.4,6,10,0.6,3.9,10,0.4,6,0,0.6,2.8,29,0.4,3.2,20,0.6,3.3,100
142,1:23:00 PM,3,4,12,1,5,10,0,0,0,0,0,0,0,0,0,5,4,30,0,4,20,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.4,2,6,0.4,6,10,0.4,2.6,10,0.4,6,0,0.4,1.9,26,0.4,3.2,20,0.4,2.2,100
143,12:35:00 PM,2,4,12,1,15,10,0,1,0,0,0,0,0,0,0,6,4,30,0,3,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.3,8,50,2.6,27,10,3.3,21.5,21.5,2.2,31,0,3.3,15.5,70,2.2,17.8,50,3.3,18,139
144,12:29:00 PM,2,1,13,2,15,10,1,0,0,0,0,0,0,0,0,1,1,40,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.9,7,29,2,21,10,1.9,12.4,15,1.9,26,0,1.9,8.9,49,1.9,15.4,40,1.9,10.3,100
145,10:20:00 AM,1,4,14,2,15,35,0,0,0,0,0,0,0,0,0,2,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.3,5,20,1.3,18,10,1.3,8.5,15,1.3,18,0,1.3,6.1,40,1.3,10.5,30,1.3,7.1,100
146,10:40:00 AM,1,8,12,5,5,10,1,0,0,0,0,0,0,1,0,1,6,30,0,4,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.5,3,8,0.5,7,10,0.5,3.3,10,0.5,7,0,0.5,2.4,28,0.5,4,20,0.5,2.7,100
147,10:51:00 AM,1,2,2,2,45,150,0,0,0,0,0,0,0,1,0,3,2,20,0,1,5,0,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,15.5,41,233,15.3,84,35,15.5,101,82.5,14.2,196,0,15.5,73,253,14.2,114.7,240,15.5,84.3,505
148,11:00:00 AM,2,3,14,1,5,10,1,0,0,0,0,0,0,1,0,4,3,20,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.4,2,6,0.4,6,10,0.4,2.6,10,0.4,6,0,0.4,1.9,26,0.4,3.2,20,0.4,2.2,100
149,11:14:00 AM,2,4,14,2,70,150,0,0,0,0,0,0,0,0,0,4,4,40,0,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,5.5,23,83,6.3,53,15,5.5,35.8,32.5,4.9,67,0,5.5,25.9,103,4.9,39.6,95,5.5,29.9,205
150,11:20:00 AM,2,2,14,1,5,10,0,0,0,0,0,0,0,0,0,6,2,20,1,1,5,0,0,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0.001,1,0,0,5,10,0.001,0,10,0.001,1,0,0.001,0,20,0.001,0,20,0.001,0,100
151,11:25:00 AM,2,4,14,2,15,75,1,0,0,0,0,0,0,0,0,1,1,40,0,5,30,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0.001,1,0,0,5,10,0.001,0,10,0.001,1,0,0.001,0,20,0.001,0,20,0.001,0,100
152,11:29:00 AM,2,4,14,2,25,35,1,0,0,0,0,0,0,0,0,1,4,30,0,7,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.3,5,20,1.3,18,10,1.3,8.5,15,1.3,18,0,1.3,6.1,40,1.3,10.5,30,1.3,7.1,100
153,11:39:00 AM,2,4,13,4,25,150,0,1,0,0,0,0,0,0,0,6,4,30,0,5,60,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,3.5,11,53,3.5,30,10,3.5,22.8,22.5,3.4,49,0,3.5,16.5,73,3.4,27.5,70,3.5,19,145
154,11:38:00 AM,2,2,13,1,5,10,0,0,0,0,0,0,0,0,0,1,4,40,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.5,3,8,0.4,6,10,0.5,3.3,10,0.4,6,0,0.5,2.4,28,0.4,3.2,20,0.5,2.7,100
155,9:35:00 AM,1,2,7,1,5,10,0,0,0,0,0,0,0,0,0,6,2,30,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.6,6,24,0.6,8,10,1.6,10.4,15,0.6,8,0,1.6,7.5,44,0.6,4.8,25,1.6,8.7,100
156,9:36:00 AM,1,2,7,1,5,10,0,0,0,0,1,0,0,0,0,5,2,20,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.6,6,24,0.6,8,10,1.6,10.4,15,0.6,8,0,1.6,7.5,44,0.6,4.8,25,1.6,8.7,100
157,9:35:00 AM,1,4,7,2,15,35,1,0,0,0,0,0,0,0,0,5,4,30,0,4,20,0,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,13.6,36,204,13.6,87,35,13.6,88.6,73,12,166,0,13.6,64,224,12,97,205,13.6,74,448
158,9:31:00 AM,1,4,7,2,15,35,0,1,0,0,0,0,0,0,0,5,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,6.7,16,101,6,37,15,6.7,43.7,38.5,5.4,74,0,6.7,31.5,121,5.4,43.6,100,6.7,36.4,241
159,9:45:00 AM,1,4,7,2,5,35,0,0,0,0,0,0,0,1,0,6,4,40,0,4,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.6,6,24,0.6,8,10,1.6,10.4,15,0.6,8,0,1.6,7.5,44,0.6,4.8,25,1.6,8.7,100
160,9:46:00 AM,1,2,7,1,5,10,0,1,0,0,0,0,0,0,0,6,2,20,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.6,6,24,0.6,8,10,1.6,10.4,15,0.6,8,0,1.6,7.5,44,0.6,4.8,25,1.6,8.7,100
161,9:45:00 AM,1,6,7,1,5,10,1,0,0,0,0,0,0,0,0,4,1,30,0,5,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.6,6,24,0.6,8,10,1.6,10.4,15,0.6,8,0,1.6,7.5,44,0.6,4.8,25,1.6,8.7,100
162,9:48:00 AM,1,8,7,2,15,35,0,0,0,0,0,0,0,1,0,4,4,30,0,4,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,2.5,9,38,3.1,34,10,2.5,16.3,17.5,2.5,34,0,2.5,11.8,58,2.5,20.2,55,2.5,13.6,130
163,9:51:00 AM,1,2,7,1,15,10,1,0,0,0,0,0,0,1,0,4,2,20,0,1,5,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.6,6,24,0.6,8,10,1.6,10.4,15,0.6,8,0,1.6,7.5,44,0.6,4.8,25,1.6,8.7,100
164,9:49:00 AM,1,4,7,1,15,10,0,1,0,0,0,0,0,0,0,5,4,30,0,3,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.6,6,24,0.6,8,10,1.6,10.4,15,0.6,8,0,1.6,7.5,44,0.6,4.8,25,1.6,8.7,100
165,9:54:00 AM,1,1,7,2,15,10,0,0,0,0,1,0,0,0,0,5,1,30,0,5,30,0,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,11.3,31,170,10.5,66,25,11.3,73.6,61.5,9.7,134,0,11.3,53.2,190,9.7,78.4,170,11.3,61.5,379
166,9:54:00 AM,1,4,7,1,5,10,1,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,1,0,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,10.9,26,164,14,82,35,10.9,71,59.5,6.4,89,0,10.9,51.3,184,6.4,51.7,115,10.9,59.3,367
167,9:25:00 AM,1,4,7,1,5,10,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.5,2,8,0.5,7,10,0.5,3.3,10,0.5,7,0,0.5,2.4,28,0.5,4,20,0.5,2.7,100
168,10:00:00 AM,1,6,14,2,5,35,0,0,0,0,1,0,1,0,0,4,6,20,1,1,5,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,11.2,25,168,13.5,89,35,11.2,73,61,10,139,0,11.2,52.7,188,10,80.8,175,11.2,60.9,376
169,9:36:00 AM,1,2,7,1,15,10,1,0,0,0,0,0,0,0,0,4,2,30,1,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,1.6,6,24,0.6,8,10,1.6,10.4,15,0.6,8,0,1.6,7.5,44,0.6,4.8,25,1.6,8.7,100
170,10:03:00 AM,1,4,7,1,5,10,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.6,2,9,0.6,9,10,0.6,3.9,10,0.6,9,0,0.6,2.8,29,0.6,4.8,25,0.6,3.3,100
171,10:08:00 AM,1,6,7,2,5,10,0,0,0,0,0,0,0,0,0,4,2,20,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.2,3,18,0.4,6,10,1.2,7.8,15,0.4,6,0,1.2,5.6,38,0.4,3.2,20,1.2,6.5,100
172,10:15:00 AM,1,4,7,1,5,10,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.5,2,8,0.5,7,10,0.5,3.3,10,0.5,7,0,0.5,2.4,28,0.5,4,20,0.5,2.7,100
173,9:49:00 AM,1,2,7,2,15,35,1,0,0,0,1,0,0,0,0,3,2,30,1,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,1.6,6,24,0.6,8,10,1.6,10.4,15,0.6,8,0,1.6,7.5,44,0.6,4.8,25,1.6,8.7,100
174,10:22:00 AM,1,4,7,1,5,10,0,1,0,0,0,0,0,0,0,6,4,40,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,6.7,16,101,6,37,15,6.7,43.7,38.5,5.4,74,0,6.7,31.5,121,5.4,43.6,100,6.7,36.4,241
175,10:21:00 AM,1,4,7,1,5,10,1,0,0,0,0,0,0,0,0,5,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.6,6,24,0.6,8,10,1.6,10.4,15,0.6,8,0,1.6,7.5,44,0.6,4.8,25,1.6,8.7,100
176,10:22:00 AM,1,2,7,1,5,10,1,0,0,0,0,0,0,1,0,4,2,20,0,1,5,0,1,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.6,6,24,0.6,8,10,1.6,10.4,15,0.6,8,0,1.6,7.5,44,0.6,4.8,25,1.6,8.7,100
177,10:22:00 AM,1,7,7,1,15,10,1,0,0,0,0,0,0,0,0,5,2,30,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.6,6,24,0.6,8,10,1.6,10.4,15,0.6,8,0,1.6,7.5,44,0.6,4.8,25,1.6,8.7,100
178,10:23:00 AM,1,4,7,1,5,10,1,0,0,0,0,0,0,0,0,2,4,40,0,3,60,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.8,10,57,2.8,29,10,3.8,24.8,24,2.8,38,0,3.8,17.9,77,2.8,22.6,60,3.8,20.7,154
