ID,survey_time,surv_t,trip_purp,eg_st,eg_mode,eg_tt,eg_tc,b1,b2,b3,b4,b5,ec1,ec2,ec3,ec4,trip_freq,gen_purp,age,gen,occ,month_inc,veh_own_car,veh_own_bike,veh_own_cyc,mrt_pass,bus_av,car_av,leg_av,rick_av,walk_av,bike_av,cng_av,car_dist,car_tt,car_cost,bus_dist,bus_tt,bus_cost,leg_dist,leg_tt,leg_cost,walk_dist,walk_tt,walk_cost,bike_dist,bike_tt,bike_cost,rick_dist,rick_tt,rick_cost,cng_dist,cng_tt,cng_cost
92,2:20:00 PM,3,6,13,2,15,35,0,0,0,0,0,0,0,0,0,5,6,20,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,3.3,14,50,3,35,10,3.3,21.5,21.5,2.9,41,0,3.3,15.5,60,2.9,23,60,3.3,18,139
93,1:23:00 PM,3,8,16,2,15,35,1,0,0,0,0,0,0,0,0,5,8,20,0,1,30,0,0,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,3.4,12,51,2.6,21,10,3.4,22.2,22,2.3,31,0,3.4,16,61,2.3,19,50,3.4,18.5,142
94,4:02:00 PM,4,8,6,1,5,10,0,0,0,1,0,0,0,1,0,4,5,30,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.2,7,18,1.6,19,10,1.2,7.8,15,1.2,17,0,1.2,5.6,34,1.2,10,30,1.2,6.5,100
95,1:50:00 PM,3,4,16,7,5,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.4,5,21,0.8,11,10,1.4,9.1,15,0.8,11,0,1.4,6.6,37,0.8,6,25,1.4,7.6,100
96,4:14:00 PM,4,2,4,1,5,10,1,0,0,0,0,0,1,0,0,4,2,20,1,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.6,3,9,0.6,8,10,0.6,3.9,10,0.6,8,0,0.6,2.8,27,0.6,5,25,0.6,3.3,100
97,4:13:00 PM,4,2,11,2,15,35,1,0,0,0,0,0,0,0,0,4,2,20,1,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.2,9,48,0.6,9,10,3.2,20.8,21,0.6,9,0,3.2,15.1,58,0.6,5,25,3.2,17.4,136
98,1:59:00 PM,3,8,13,2,15,35,0,0,0,1,0,0,0,0,0,4,8,20,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.3,5,20,0.9,12,10,1.3,8.5,15,0.9,12,0,1.3,6.1,36,0.9,7,25,1.3,7.1,100
99,1:40:00 PM,3,8,12,1,5,10,0,0,0,0,0,0,0,0,0,1,6,20,0,1,5,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,17.7,29,266,0,5,10,17.7,115.3,93.5,12.8,175,0,17.7,83.3,232,12.8,103,220,17.7,96.3,571
100,2:15:00 PM,3,2,15,7,45,35,1,0,0,0,0,0,0,0,0,4,2,20,1,1,5,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,11.4,18,171,10.9,93,25,11.4,74.3,62,10.9,148,0,11.4,53.7,157,10.9,88,190,11.4,62,382
101,1:35:00 PM,3,2,14,7,5,35,1,0,0,0,0,0,0,0,0,6,2,30,0,1,5,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,12.9,27,194,10.3,87,25,12.9,84,69.5,10,139,0,12.9,60.7,175,10,81,175,12.9,70.2,427
102,2:15:00 PM,3,4,16,1,5,10,0,0,0,0,0,0,0,0,0,5,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.3,1,5,0.3,4,10,0.3,2,10,0.3,4,0,0.3,1.4,24,0.3,2,20,0.3,1.6,100
103,2:03:00 PM,3,4,1,7,25,35,0,0,0,0,0,0,0,0,0,3,4,40,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,7.1,21,107,10.7,106,25,7.1,46.3,40.5,6.1,85,0,7.1,33.4,105,6.1,49,110,7.1,38.6,253
104,1:25:00 PM,3,6,11,7,15,35,0,1,0,0,0,0,0,0,0,4,6,30,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,3.1,9,47,3.1,33,10,3.1,20.2,20.5,2.7,38,0,3.1,14.6,57,2.7,22,60,3.1,16.9,133
105,2:19:00 PM,3,4,16,1,5,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,1,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.3,8,35,1.3,18,10,2.3,15,16.5,1.1,16,0,2.3,10.8,48,1.1,9,30,2.3,12.5,130
106,11:23:00 AM,2,7,14,7,15,35,0,1,0,0,0,0,0,0,0,6,3,30,0,3,60,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.1,4,17,1.1,15,10,1.1,7.2,15,1.1,15,0,1.1,5.2,33,1.1,9,30,1.1,6,100
107,2:20:00 PM,3,4,16,1,5,10,0,0,0,0,0,0,0,0,0,6,4,40,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.7,4,11,0.5,7,10,0.7,4.6,10,0.5,7,0,0.7,3.3,28,0.5,4,20,0.7,3.8,100
108,2:29:00 PM,3,4,14,1,5,10,0,0,0,0,0,0,0,0,0,5,4,30,0,4,30,0,1,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.3,6,20,1.1,16,10,1.3,8.5,15,1.1,16,0,1.3,6.1,36,1.1,9,30,1.3,7.1,100
109,11:30:00 AM,2,1,14,7,25,75,0,0,0,0,0,0,0,0,0,4,1,30,0,5,30,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,11.2,30,168,11.3,66,30,11.2,73,61,11,153,0,11.2,52.7,154,11,89,190,11.2,60.9,376
110,2:36:00 PM,3,4,7,1,15,10,0,0,0,0,0,0,0,0,0,5,4,30,0,4,30,0,0,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.7,3,11,0.6,8,10,0.7,4.6,10,0.6,8,0,0.7,3.3,28,0.6,5,25,0.7,3.8,100
111,11:45:00 AM,2,4,14,2,15,35,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,11.2,30,168,11.3,66,30,11.2,73,61,11,153,0,11.2,52.7,154,11,89,190,11.2,60.9,376
112,2:15:00 PM,3,7,16,7,45,10,0,0,0,0,0,0,0,1,0,1,8,20,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,7,20,105,6.5,54,15,7,45.6,40,5.3,74,0,7,32.9,104,5.3,43,100,7,38.1,250
113,3:10:00 PM,4,4,16,1,5,10,0,0,0,0,0,0,0,0,0,4,4,30,0,4,30,0,1,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.3,8,35,1.3,18,10,2.3,15,16.5,1.1,16,0,2.3,10.8,48,1.1,9,30,2.3,12.5,130
114,11:50:00 AM,2,8,16,7,25,75,0,0,0,0,0,0,0,0,0,6,8,30,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.4,5,21,0.8,11,10,1.4,9.1,15,0.8,11,0,1.4,6.6,37,0.8,6,25,1.4,7.6,100
115,3:26:00 PM,4,4,16,1,5,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.3,8,35,1.3,18,10,2.3,15,16.5,1.1,16,0,2.3,10.8,48,1.1,9,30,2.3,12.5,130
116,2:18:00 PM,3,1,9,2,5,10,0,0,0,0,0,0,0,0,0,3,1,30,0,5,30,0,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,1,1,8.9,23,134,10.1,59,25,8.9,58,49.5,8.6,120,0,8.9,41.9,127,8.6,69,150,8.9,48.4,307
117,12:35:00 PM,2,3,16,7,45,75,1,0,0,0,0,0,0,0,0,2,3,40,0,7,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.4,5,21,0.8,11,10,1.4,9.1,15,0.8,11,0,1.4,6.6,37,0.8,6,25,1.4,7.6,100
118,3:41:00 PM,4,4,13,2,25,75,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,1,0,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,2.6,10,39,2.7,29,10,2.6,16.9,18,1.9,26,0,2.6,12.2,51,1.9,15,40,2.6,14.1,130
119,1:40:00 PM,3,8,13,7,15,35,0,0,0,1,0,0,0,0,0,4,8,30,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,6.2,21,93,4,29,10,6.2,40.4,36,3.4,49,0,6.2,29.2,94,3.4,27,70,6.2,33.7,226
120,2:20:00 PM,3,8,5,1,5,10,1,0,0,0,0,0,0,0,0,2,8,30,0,7,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,6.1,21,92,6.6,45,15,6.1,39.7,35.5,5.5,75,0,6.1,28.7,93,5.5,44,100,6.1,33.2,223
121,3:52:00 PM,4,8,13,1,5,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,1,0,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1.1,5,17,1.1,15,10,1.1,7.2,15,1.1,15,0,1.1,5.2,33,1.1,9,30,1.1,6,100
122,1:05:00 PM,3,6,1,2,25,75,0,0,0,1,0,0,0,0,0,6,4,30,0,4,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2,6,30,1.9,27,10,2,13,15,1.9,27,0,2,9.4,44,1.9,15,40,2,10.9,100
123,3:59:00 PM,4,4,16,1,5,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,1,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.7,4,11,0.5,7,10,0.7,4.6,10,0.5,7,0,0.7,3.3,28,0.5,4,20,0.7,3.8,100
124,12:45:00 PM,2,6,13,2,25,35,1,0,0,0,0,0,0,0,0,6,6,40,0,1,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,2.9,12,44,4.2,41,10,2.9,18.9,19.5,2.8,40,0,2.9,13.7,55,2.8,23,60,2.9,15.8,130
125,4:05:00 PM,4,4,16,2,45,75,0,0,0,0,0,0,0,0,0,6,5,30,0,4,30,0,1,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,3.7,17,56,3.5,36,10,3.7,24.1,23.5,2.4,33,0,3.7,17.4,64,2.4,19,55,3.7,20.1,151
126,2:25:00 PM,3,2,16,2,15,35,1,0,0,0,0,0,0,0,0,2,2,30,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,4.1,15,62,1.9,21,10,4.1,26.7,25.5,1.5,21,0,4.1,19.3,69,1.5,12,35,4.1,22.3,163
127,12:35:00 PM,2,4,16,2,15,35,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.4,5,21,0.8,11,10,1.4,9.1,15,0.8,11,0,1.4,6.6,37,0.8,6,25,1.4,7.6,100
128,4:10:00 PM,4,4,16,1,5,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2,6,30,1,13,10,2,13,15,0.9,12,0,2,9.4,44,0.9,7,25,2,10.9,100
129,4:20:00 PM,4,4,16,1,5,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,1,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.7,17,56,3.5,36,10,3.7,24.1,23.5,2.4,33,0,3.7,17.4,64,2.4,19,55,3.7,20.1,151
130,4:26:00 PM,4,4,12,1,5,10,1,0,0,0,0,0,0,0,0,6,4,30,0,5,30,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,12.8,30,192,11.6,79,30,12.8,83.4,69,9.3,129,0,12.8,60.2,174,9.3,75,165,12.8,69.6,424
131,4:28:00 PM,4,6,10,2,5,10,1,0,0,0,0,1,0,0,0,1,6,20,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3,6,45,0.8,11,10,3,19.5,20,0.8,11,0,3,14.1,56,0.8,6,25,3,16.3,130
132,4:29:00 PM,4,6,2,1,5,10,1,0,0,0,0,0,0,0,0,5,6,30,0,5,30,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,10.4,19,156,10.2,76,25,10.4,67.8,57,8.7,120,0,10.4,49,145,8.7,70,155,10.4,56.6,352
133,4:29:00 PM,4,6,2,1,5,10,1,0,0,0,0,0,0,0,0,4,5,40,0,5,30,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,10.4,19,156,10.2,76,25,10.4,67.8,57,8.7,120,0,10.4,49,145,8.7,70,155,10.4,56.6,352
134,4:39:00 PM,4,2,11,2,15,10,0,0,0,0,0,0,0,1,0,5,2,20,0,1,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.2,9,48,0.6,9,10,3.2,20.8,21,0.6,9,0,3.2,15.1,58,0.6,5,25,3.2,17.4,136
135,2:20:00 PM,3,4,5,3,15,10,1,0,0,0,0,0,0,1,0,3,8,20,1,1,5,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,0.001,1,0,0,5,10,0.001,0,10,0.001,1,0,0.001,0,20,0.001,0,20,0.001,0,100
136,4:46:00 PM,4,2,11,2,5,10,0,0,0,0,0,0,0,1,0,5,2,20,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.6,2,9,0.6,8,10,0.6,3.9,10,0.6,8,0,0.6,2.8,27,0.6,5,25,0.6,3.3,100
137,2:18:00 PM,3,4,9,7,15,10,1,0,0,0,0,0,0,1,0,1,4,30,0,3,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,6,19,90,5.7,40,15,6,39.1,35,5.1,71,0,6,28.2,92,5.1,41,95,6,32.6,220
138,12:45:00 PM,2,2,16,1,5,10,1,0,0,0,0,0,0,0,0,4,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.4,5,21,0.8,11,10,1.4,9.1,15,0.8,11,0,1.4,6.6,37,0.8,6,25,1.4,7.6,100
139,1:07:00 PM,3,1,9,1,5,10,0,0,0,0,0,0,0,0,0,1,4,20,0,4,20,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,17.1,35,257,15.2,88,35,17.1,111.4,90.5,14.8,208,0,17.1,80.5,225,14.8,120,250,17.1,93,553
140,1:10:00 PM,3,4,5,1,5,10,1,0,0,0,0,0,0,0,0,6,4,30,0,4,250,1,0,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,0.7,3,11,0.6,9,10,0.7,4.6,10,0.6,9,0,0.7,3.3,28,0.6,5,25,0.7,3.8,100
141,1:20:00 PM,3,4,6,1,15,10,1,0,0,0,0,0,0,0,0,4,4,20,0,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.8,3,12,0.8,12,10,0.8,5.2,10,0.8,12,0,0.8,3.8,30,0.8,6,25,0.8,4.4,100
142,1:23:00 PM,3,4,5,2,5,10,0,0,0,0,0,0,0,0,0,5,4,30,0,4,20,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.6,6,24,1.6,14,10,1.6,10.4,15,1.4,19,0,1.6,7.5,39,1.4,11,35,1.6,8.7,100
143,12:35:00 PM,2,4,1,1,5,10,0,1,0,0,0,0,0,0,0,6,4,30,0,3,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.7,3,26,1.6,21,10,1.7,11.1,15,1.6,21,0,1.7,8,40,1.6,13,35,1.7,9.2,100
144,12:29:00 PM,2,1,6,2,15,35,1,0,0,0,0,0,0,0,0,1,1,40,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.8,6,27,1.9,23,10,1.8,11.7,15,1.6,22,0,1.8,8.5,42,1.6,13,35,1.8,9.8,100
145,10:20:00 AM,1,4,1,2,15,35,0,0,0,0,0,0,0,0,0,2,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,4.7,13,71,3.8,52,10,4.7,30.6,28.5,3.8,52,0,4.7,22.1,76,3.8,31,75,4.7,25.6,181
146,10:40:00 AM,1,8,14,2,45,75,1,0,0,0,0,0,0,1,0,1,6,30,0,4,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.3,6,20,1.1,16,10,1.3,8.5,15,1.1,16,0,1.3,6.1,36,1.1,9,30,1.3,7.1,100
147,10:51:00 AM,1,2,14,1,5,10,0,0,0,0,0,0,0,1,0,3,2,20,0,1,5,0,0,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,0.001,1,0,0,5,10,0.001,0,10,0.001,1,0,0.001,0,20,0.001,0,20,0.001,0,100
148,11:00:00 AM,2,3,11,1,5,10,1,0,0,0,0,0,0,1,0,4,3,20,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.2,9,48,0.6,9,10,3.2,20.8,21,0.6,9,0,3.2,15.1,58,0.6,5,25,3.2,17.4,136
149,11:14:00 AM,2,4,10,7,45,35,0,0,0,0,0,0,0,0,0,4,4,40,0,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,5.1,14,77,6.2,35,15,5.1,33.2,30.5,5.1,71,0,5.1,24,81,5.1,41,95,5.1,27.7,193
150,11:20:00 AM,2,2,6,3,5,10,0,0,0,0,0,0,0,0,0,6,2,20,1,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.2,7,18,1.6,19,10,1.2,7.8,15,1.2,17,0,1.2,5.6,34,1.2,10,30,1.2,6.5,100
151,11:25:00 AM,2,4,6,1,5,10,1,0,0,0,0,0,0,0,0,1,1,40,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.2,7,18,1.6,19,10,1.2,7.8,15,1.2,17,0,1.2,5.6,34,1.2,10,30,1.2,6.5,100
152,11:29:00 AM,2,4,11,2,15,35,1,0,0,0,0,0,0,0,0,1,4,30,0,7,5,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,15.2,32,228,13.8,108,35,15.2,99,81,8.9,123,0,15.2,71.5,202,8.9,72,155,15.2,82.7,496
153,11:39:00 AM,2,4,6,3,45,150,0,1,0,0,0,0,0,0,0,6,4,30,0,5,60,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,7.6,23,114,10.1,59,25,7.6,49.5,43,7.1,98,0,7.6,35.8,111,7.1,57,130,7.6,41.3,268
154,11:38:00 AM,2,2,5,2,15,35,0,0,0,0,0,0,0,1,0,1,4,40,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.7,3,11,0.6,9,10,0.7,4.6,10,0.6,9,0,0.7,3.3,28,0.6,5,25,0.7,3.8,100
155,9:35:00 AM,1,2,14,2,5,10,0,0,0,0,0,0,0,0,0,6,2,30,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.4,2,6,0.4,6,10,0.4,2.6,10,0.4,6,0,0.4,1.9,25,0.4,3,20,0.4,2.2,100
156,9:36:00 AM,1,2,14,2,15,35,0,0,0,0,1,0,0,0,0,5,2,20,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,2.8,11,42,2.7,32,10,2.8,18.2,19,2.4,33,0,2.8,13.2,54,2.4,19,55,2.8,15.2,130
157,9:35:00 AM,1,4,15,1,5,10,1,0,0,0,0,0,0,0,0,5,4,30,0,4,20,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,11.4,18,171,10.9,93,25,11.4,74.3,62,10.9,148,0,11.4,53.7,157,10.9,88,190,11.4,62,382
158,9:31:00 AM,1,4,12,1,15,10,0,1,0,0,0,0,0,0,0,5,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.1,5,32,0.5,7,10,2.1,13.7,15.5,0.5,7,0,2.1,9.9,45,0.5,4,20,2.1,11.4,130
159,9:45:00 AM,1,4,11,2,5,35,0,0,0,0,0,0,0,1,0,6,4,40,0,4,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,5.9,14,89,5.6,41,15,5.9,38.4,34.5,5.5,76,0,5.9,27.8,91,5.5,44,100,5.9,32.1,217
160,9:46:00 AM,1,2,14,1,5,10,0,1,0,0,0,0,0,0,0,6,2,20,0,1,5,0,0,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,0.001,1,0,0,5,10,0.001,0,10,0.001,1,0,0.001,0,20,0.001,0,20,0.001,0,100
161,9:45:00 AM,1,6,11,2,15,35,1,0,0,0,0,0,0,0,0,4,1,30,0,5,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.1,7,32,1.8,25,10,2.1,13.7,15.5,1.8,25,0,2.1,9.9,45,1.8,15,40,2.1,11.4,130
162,9:48:00 AM,1,8,15,1,5,10,0,0,0,0,0,0,0,1,0,4,4,30,0,4,20,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,24.8,41,372,20.9,136,50,24.8,161.6,129,20.4,279,0,24.8,116.7,318,20.4,165,340,24.8,134.9,784
163,9:51:00 AM,1,2,16,2,15,35,1,0,0,0,0,0,0,1,0,4,2,20,0,1,5,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.4,5,21,0.8,11,10,1.4,9.1,15,0.8,11,0,1.4,6.6,37,0.8,6,25,1.4,7.6,100
164,9:49:00 AM,1,4,10,2,5,35,0,1,0,0,0,0,0,0,0,5,4,30,0,3,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.8,7,27,1.7,23,10,1.8,11.7,15,1.7,24,0,1.8,8.5,42,1.7,14,35,1.8,9.8,100
165,9:54:00 AM,1,1,15,2,15,35,0,0,0,0,1,0,0,0,0,5,1,30,0,5,30,0,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,24.8,41,372,20.9,136,50,24.8,161.6,129,20.4,279,0,24.8,116.7,318,20.4,165,340,24.8,134.9,784
166,9:54:00 AM,1,4,1,2,15,35,1,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.9,5,29,1.9,26,10,1.9,12.4,15,1.9,26,0,1.9,8.9,43,1.9,15,40,1.9,10.3,100
167,9:25:00 AM,1,4,16,1,15,10,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.7,4,11,0.5,7,10,0.7,4.6,10,0.5,7,0,0.7,3.3,28,0.5,4,20,0.7,3.8,100
168,10:00:00 AM,1,6,1,1,25,10,0,0,0,0,1,0,1,0,0,4,6,20,1,1,5,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,25.4,48,381,32.5,199,80,25.4,165.5,132,18.2,253,0,25.4,119.6,325,18.2,147,305,25.4,138.2,802
169,9:36:00 AM,1,2,14,1,5,10,1,0,0,0,0,0,0,0,0,4,2,30,1,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.4,2,6,0.4,6,10,0.4,2.6,10,0.4,6,0,0.4,1.9,25,0.4,3,20,0.4,2.2,100
170,10:03:00 AM,1,4,16,1,5,10,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.3,1,5,0.3,4,10,0.3,2,10,0.3,4,0,0.3,1.4,24,0.3,2,20,0.3,1.6,100
171,10:08:00 AM,1,6,16,2,15,10,0,0,0,0,0,0,0,0,0,4,2,20,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2,6,30,1,13,10,2,13,15,0.9,12,0,2,9.4,44,0.9,7,25,2,10.9,100
172,10:15:00 AM,1,4,16,1,5,10,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2,6,30,1,13,10,2,13,15,0.9,12,0,2,9.4,44,0.9,7,25,2,10.9,100
173,9:49:00 AM,1,2,16,1,5,10,1,0,0,0,1,0,0,0,0,3,2,30,1,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1.4,5,21,0.8,11,10,1.4,9.1,15,0.8,11,0,1.4,6.6,37,0.8,6,25,1.4,7.6,100
174,10:22:00 AM,1,4,16,1,5,10,0,1,0,0,0,0,0,0,0,6,4,40,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.7,4,11,0.5,7,10,0.7,4.6,10,0.5,7,0,0.7,3.3,28,0.5,4,20,0.7,3.8,100
175,10:21:00 AM,1,4,13,1,5,10,1,0,0,0,0,0,0,0,0,5,4,30,0,4,30,0,0,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,0.001,1,0,0,5,10,0.001,0,10,0.001,1,0,0.001,0,20,0.001,0,20,0.001,0,100
176,10:22:00 AM,1,2,14,1,5,10,1,0,0,0,0,0,0,1,0,4,2,20,0,1,5,0,1,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,0.001,1,0,0,5,10,0.001,0,10,0.001,1,0,0.001,0,20,0.001,0,20,0.001,0,100
177,10:22:00 AM,1,7,15,2,15,35,1,0,0,0,0,0,0,0,0,5,2,30,0,1,5,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,24.8,41,372,20.9,136,50,24.8,161.6,129,20.4,279,0,24.8,116.7,318,20.4,165,340,24.8,134.9,784
178,10:23:00 AM,1,4,9,2,5,10,1,0,0,0,0,0,0,0,0,2,4,40,0,3,60,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,1,2,15,1,14,10,1,6.5,10,1,14,0,1,4.7,32,1,8,30,1,5.4,100
179,10:25:00 AM,1,4,12,1,5,10,0,0,0,0,0,0,0,0,0,1,8,30,0,6,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.2,6,33,0.7,10,10,2.2,14.3,16,0.7,10,0,2.2,10.4,46,0.7,6,25,2.2,12,130
180,10:25:00 AM,1,4,15,1,5,10,0,1,0,0,0,0,0,0,0,4,4,30,0,4,30,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,15.9,24,239,17.9,111,45,15.9,103.6,84.5,16.7,227,0,15.9,74.8,211,16.7,135,280,15.9,86.5,517
181,10:25:00 AM,1,4,15,2,15,35,0,1,0,0,0,0,0,0,0,6,4,40,0,4,60,0,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,19.8,24,297,18.8,129,45,19.8,129,104,18.6,253,0,19.8,93.2,258,18.6,150,310,19.8,107.7,634
182,10:32:00 AM,1,4,11,1,5,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.6,2,9,0.6,8,10,0.6,3.9,10,0.6,8,0,0.6,2.8,27,0.6,5,25,0.6,3.3,100
